Date,Kind,Model,Max Mode,Input (w/ Cache Write),Input (w/o Cache Write),Cache Read,Output Tokens,Total Tokens,Cost
"2025-12-03T03:30:44.978Z","Included","claude-4.5-opus-high-thinking","Yes","10670","6","43261","11580","65517","0.27"
"2025-12-03T03:30:44.048Z","Included","claude-4.5-opus-high-thinking","Yes","0","0","0","0","0","0.00"
"2025-12-03T03:30:31.519Z","Included","claude-4.5-opus-high-thinking","Yes","15215","6","28046","315","43582","0.08"
"2025-12-03T03:30:30.076Z","Included","claude-4.5-opus-high-thinking","Yes","0","0","0","0","0","0.00"
"2025-12-03T03:30:14.812Z","Included","claude-4.5-opus-high-thinking","Yes","1280","9758","26766","1020","38824","0.07"
"2025-12-03T03:27:09.854Z","Included","claude-4.5-opus-high-thinking","Yes","11200","6","15566","1284","28056","0.08"
"2025-12-03T03:27:09.118Z","Included","claude-4.5-opus-high-thinking","Yes","0","0","0","0","0","0.00"
"2025-12-03T03:27:08.331Z","Included","claude-4.5-opus-high-thinking","Yes","0","0","0","0","0","0.00"
"2025-12-03T03:26:59.806Z","Included","claude-4.5-opus-high-thinking","Yes","1082","6","14484","568","16140","0.02"
"2025-12-03T03:26:54.783Z","Included","claude-4.5-opus-high-thinking","Yes","3157","8","11327","270","14762","0.02"
"2025-12-03T03:17:42.900Z","Included","claude-4.5-opus-high","Yes","259","0","54104","439","54802","0.03"
"2025-12-03T03:17:36.118Z","Included","claude-4.5-opus-high","Yes","1482","0","52622","242","54346","0.03"
"2025-12-03T03:17:29.158Z","Included","claude-4.5-opus-high","Yes","0","0","0","0","0","0.00"
"2025-12-03T03:17:20.984Z","Included","claude-4.5-opus-high","Yes","0","0","0","0","0","0.00"
"2025-12-03T03:17:15.754Z","Included","claude-4.5-opus-high","Yes","1406","0","51216","985","53607","0.04"
"2025-12-03T03:17:09.335Z","Included","claude-4.5-opus-high","Yes","0","0","0","0","0","0.00"
"2025-12-03T03:17:00.003Z","Included","claude-4.5-opus-high","Yes","0","0","0","0","0","0.00"
"2025-12-03T03:16:52.061Z","Included","claude-4.5-opus-high","Yes","4950","0","46266","912","52128","0.06"
"2025-12-03T03:16:52.008Z","Included","claude-4.5-opus-high","Yes","0","0","0","0","0","0.00"
"2025-12-03T03:16:47.212Z","Included","claude-4.5-opus-high","Yes","0","0","0","0","0","0.00"
"2025-12-03T03:16:43.334Z","Included","claude-4.5-opus-high","Yes","1377","48","44889","399","46713","0.03"
"2025-12-03T03:13:40.213Z","Included","claude-4.5-opus-high","Yes","28646","0","16243","1379","46268","0.16"
"2025-12-03T03:13:38.636Z","Included","claude-4.5-opus-high","Yes","0","0","0","0","0","0.00"
"2025-12-03T03:13:36.256Z","Included","claude-4.5-opus-high","Yes","422","111","15821","266","16620","0.01"
"2025-12-03T03:13:04.035Z","Included","claude-4.5-opus-high","Yes","3033","0","12788","424","16245","0.03"
"2025-12-03T03:13:02.454Z","Included","claude-4.5-opus-high","Yes","1461","1","11327","130","12919","0.01"
"2025-12-03T03:11:19.318Z","Included","claude-4.5-opus-high","Yes","2670","0","154867","454","157991","0.08"
"2025-12-03T03:11:12.402Z","Included","claude-4.5-opus-high","Yes","1239","0","153628","2506","157373","0.11"
"2025-12-03T03:11:07.986Z","Included","claude-4.5-opus-high","Yes","142301","1094","11327","86","154808","0.65"
"2025-12-03T03:02:17.578Z","Included","claude-4.5-opus-high","Yes","3689","0","149017","924","153630","0.09"
"2025-12-03T03:02:16.657Z","Included","claude-4.5-opus-high","Yes","0","0","0","0","0","0.00"
"2025-12-03T03:02:15.722Z","Included","claude-4.5-opus-high","Yes","0","0","0","0","0","0.00"
"2025-12-03T03:02:04.646Z","Included","claude-4.5-opus-high","Yes","4015","0","145002","367","149384","0.08"
"2025-12-03T03:02:01.086Z","Included","claude-4.5-opus-high","Yes","654","39","144348","100","145141","0.06"
"2025-12-03T03:00:26.089Z","Included","claude-4.5-opus-high","Yes","45087","0","99261","656","145004","0.25"
"2025-12-03T03:00:25.390Z","Included","claude-4.5-opus-high","Yes","0","0","0","0","0","0.00"
"2025-12-03T03:00:14.747Z","Included","claude-4.5-opus-high","Yes","4071","0","95190","248","99509","0.06"
"2025-12-03T03:00:13.534Z","Included","claude-4.5-opus-high","Yes","0","0","0","0","0","0.00"
"2025-12-03T03:00:02.559Z","Included","claude-4.5-opus-high","Yes","34429","0","60761","196","95386","0.18"
"2025-12-03T03:00:01.848Z","Included","claude-4.5-opus-high","Yes","0","0","0","0","0","0.00"
"2025-12-03T02:59:53.898Z","Included","claude-4.5-opus-high","Yes","2695","0","58066","215","60976","0.04"
"2025-12-03T02:59:53.113Z","Included","claude-4.5-opus-high","Yes","0","0","0","0","0","0.00"
"2025-12-03T02:59:38.334Z","Included","claude-4.5-opus-high","Yes","5294","0","52772","223","58289","0.05"
"2025-12-03T02:59:37.364Z","Included","claude-4.5-opus-high","Yes","0","0","0","0","0","0.00"
"2025-12-03T02:59:35.546Z","Errored, No Charge","claude-4.5-opus-high","Yes","0","0","0","0","0","0.00"
"2025-12-03T02:59:27.723Z","Included","claude-4.5-opus-high","Yes","2763","0","50009","427","53199","0.04"
"2025-12-03T02:59:24.096Z","Included","claude-4.5-opus-high","Yes","38682","71","11327","76","50156","0.18"
"2025-12-03T02:52:54.587Z","Included","claude-4.5-opus-high","Yes","520","0","45403","559","46482","0.03"
"2025-12-03T02:52:46.651Z","Included","claude-4.5-opus-high","Yes","3725","0","41678","97","45500","0.03"
"2025-12-03T02:52:44.857Z","Included","claude-4.5-opus-high","Yes","0","0","0","0","0","0.00"
"2025-12-03T02:52:36.410Z","Included","claude-4.5-opus-high","Yes","6498","0","35180","164","41842","0.04"
"2025-12-03T02:52:35.862Z","Included","claude-4.5-opus-high","Yes","0","0","0","0","0","0.00"
"2025-12-03T02:52:27.297Z","Included","claude-4.5-opus-high","Yes","1314","0","33866","163","35343","0.02"
"2025-12-03T02:52:26.643Z","Included","claude-4.5-opus-high","Yes","0","0","0","0","0","0.00"
"2025-12-03T02:52:22.892Z","Included","claude-4.5-opus-high","Yes","22539","804","11327","180","34850","0.11"
"2025-12-03T02:51:08.893Z","Included","claude-4.5-opus-high","Yes","3876","0","45621","514","50011","0.04"
"2025-12-03T02:51:01.484Z","Included","claude-4.5-opus-high","Yes","167","0","45454","3762","49383","0.08"
"2025-12-03T02:50:53.067Z","Included","claude-4.5-opus-high","Yes","8257","0","37197","109","45563","0.05"
"2025-12-03T02:50:52.583Z","Included","claude-4.5-opus-high","Yes","0","0","0","0","0","0.00"
"2025-12-03T02:50:50.255Z","Included","claude-4.5-opus-high","Yes","0","0","0","0","0","0.00"
"2025-12-03T02:50:34.809Z","Included","claude-4.5-opus-high","Yes","13101","0","24096","347","37544","0.07"
"2025-12-03T02:50:33.133Z","Included","claude-4.5-opus-high","Yes","0","0","0","0","0","0.00"
"2025-12-03T02:50:30.456Z","Included","claude-4.5-opus-high","Yes","0","0","0","0","0","0.00"
"2025-12-03T02:50:20.215Z","Included","claude-4.5-opus-high","Yes","6501","0","17595","474","24570","0.04"
"2025-12-03T02:50:19.429Z","Included","claude-4.5-opus-high","Yes","0","0","0","0","0","0.00"
"2025-12-03T02:50:12.748Z","Included","claude-4.5-opus-high","Yes","1126","0","16469","219","17814","0.01"
"2025-12-03T02:50:08.623Z","Included","claude-4.5-opus-high","Yes","5142","894","11327","133","17496","0.03"
"2025-12-03T02:45:39.406Z","Included","composer-1","Yes","4526","0","6176","283","10985","0.01"
"2025-12-03T02:45:38.282Z","Included","composer-1","Yes","1951","0","6176","184","8311","0.01"
"2025-12-03T02:45:12.092Z","Included","composer-1","Yes","2442","0","55680","325","58447","0.02"
"2025-12-03T02:45:12.043Z","Included","composer-1","Yes","0","0","0","0","0","0.00"
"2025-12-03T02:44:56.451Z","Included","composer-1","Yes","200","0","55360","162","55722","0.02"
"2025-12-03T02:44:54.175Z","Included","composer-1","Yes","0","0","0","0","0","0.00"
"2025-12-03T02:44:50.761Z","Included","composer-1","Yes","602","0","52800","2017","55419","0.03"
"2025-12-03T02:44:50.619Z","Included","composer-1","Yes","0","0","0","0","0","0.00"
"2025-12-03T02:44:45.772Z","Included","composer-1","Yes","3287","0","49248","310","52845","0.02"
"2025-12-03T02:44:45.553Z","Included","composer-1","Yes","0","0","0","0","0","0.00"
"2025-12-03T02:44:43.964Z","Included","composer-1","Yes","2544","0","46752","136","49432","0.02"
"2025-12-03T02:42:50.497Z","Included","composer-1","Yes","138","0","48128","186","48452","0.02"
"2025-12-03T02:42:43.241Z","Included","composer-1","Yes","516","0","47552","102","48170","0.02"
"2025-12-03T02:42:41.650Z","Included","composer-1","Yes","6093","0","41696","177","47966","0.02"
"2025-12-03T02:39:58.635Z","Included","composer-1","Yes","182","0","46496","316","46994","0.02"
"2025-12-03T02:39:50.303Z","Included","composer-1","Yes","787","0","45600","152","46539","0.02"
"2025-12-03T02:39:48.105Z","Included","composer-1","Yes","153","0","45376","108","45637","0.01"
"2025-12-03T02:39:41.071Z","Included","composer-1","Yes","0","0","0","0","0","0.00"
"2025-12-03T02:39:37.043Z","Included","composer-1","Yes","0","0","0","0","0","0.00"
"2025-12-03T02:39:28.786Z","Included","composer-1","Yes","17671","0","27488","275","45434","0.03"
"2025-12-03T02:39:19.995Z","Included","composer-1","Yes","0","0","0","0","0","0.00"
"2025-12-03T02:39:11.985Z","Included","composer-1","Yes","0","0","0","0","0","0.00"
"2025-12-03T02:39:00.689Z","Included","composer-1","Yes","0","0","0","0","0","0.00"
"2025-12-03T02:38:52.026Z","Included","composer-1","Yes","0","0","0","0","0","0.00"
"2025-12-03T02:38:46.980Z","Included","composer-1","Yes","2332","0","40768","1577","44677","0.02"
"2025-12-03T02:38:44.790Z","Included","composer-1","Yes","34462","0","6176","177","40815","0.04"
"2025-12-03T02:38:18.238Z","Included","composer-1","Yes","2350","0","36672","320","39342","0.02"
"2025-12-03T02:38:18.185Z","Included","composer-1","Yes","0","0","0","0","0","0.00"
"2025-12-03T02:37:58.508Z","Included","composer-1","Yes","154","0","36416","158","36728","0.01"
"2025-12-03T02:37:48.823Z","Included","composer-1","Yes","1783","0","32736","1953","36472","0.02"
"2025-12-03T02:37:48.700Z","Included","composer-1","Yes","0","0","0","0","0","0.00"
"2025-12-03T02:37:41.090Z","Included","composer-1","Yes","3453","0","29216","111","32780","0.01"
"2025-12-03T02:37:40.978Z","Included","composer-1","Yes","0","0","0","0","0","0.00"
"2025-12-03T02:37:29.795Z","Included","composer-1","Yes","2268","0","26880","123","29271","0.01"
"2025-12-03T02:37:29.625Z","Included","composer-1","Yes","0","0","0","0","0","0.00"
"2025-12-03T02:37:29.461Z","Included","composer-1","Yes","0","0","0","0","0","0.00"
"2025-12-03T02:37:20.727Z","Included","composer-1","Yes","6599","0","20000","338","26937","0.02"
"2025-12-03T02:37:20.604Z","Included","composer-1","Yes","0","0","0","0","0","0.00"
"2025-12-03T02:37:16.713Z","Included","composer-1","Yes","3194","0","16704","136","20034","0.01"
"2025-12-03T02:37:12.121Z","Included","composer-1","Yes","0","0","0","0","0","0.00"
"2025-12-03T02:37:02.279Z","Included","composer-1","Yes","10419","0","6176","174","16769","0.02"
"2025-12-03T02:37:02.158Z","Included","composer-1","Yes","0","0","0","0","0","0.00"
"2025-12-03T02:37:02.043Z","Included","composer-1","Yes","0","0","0","0","0","0.00"
"2025-12-03T02:36:56.571Z","Included","composer-1","Yes","3900","0","6176","222","10298","0.01"
"2025-12-03T02:36:56.482Z","Included","composer-1","Yes","0","0","0","0","0","0.00"
"2025-12-03T02:36:55.464Z","Included","composer-1","Yes","460","0","7968","192","8620","0.004"
"2025-12-03T02:21:42.358Z","Included","composer-1","Yes","2275","0","23008","267","25550","0.01"
"2025-12-03T02:21:40.202Z","Included","composer-1","Yes","100","0","22848","122","23070","0.01"
"2025-12-03T02:21:36.704Z","Included","composer-1","Yes","143","0","22560","197","22900","0.01"
"2025-12-03T02:21:34.184Z","Included","composer-1","Yes","0","0","0","0","0","0.00"
"2025-12-03T02:21:30.414Z","Included","composer-1","Yes","159","0","22176","274","22609","0.01"
"2025-12-03T02:21:26.890Z","Included","composer-1","Yes","0","0","0","0","0","0.00"
"2025-12-03T02:21:23.606Z","Included","composer-1","Yes","1491","0","20544","175","22210","0.01"
"2025-12-03T02:21:15.661Z","Included","composer-1","Yes","0","0","0","0","0","0.00"
"2025-12-03T02:21:13.240Z","Included","composer-1","Yes","14281","0","6176","146","20603","0.02"
"2025-12-03T02:21:06.367Z","Included","composer-1","Yes","9746","0","10432","196","20374","0.02"
"2025-12-03T02:21:06.275Z","Included","composer-1","Yes","0","0","0","0","0","0.00"
"2025-12-03T02:21:06.199Z","Included","composer-1","Yes","0","0","0","0","0","0.00"
"2025-12-03T02:21:06.100Z","Included","composer-1","Yes","0","0","0","0","0","0.00"
"2025-12-03T02:20:59.723Z","Included","composer-1","Yes","1942","0","8288","257","10487","0.01"
"2025-12-03T02:20:59.622Z","Included","composer-1","Yes","0","0","0","0","0","0.00"
"2025-12-03T02:20:59.530Z","Included","composer-1","Yes","0","0","0","0","0","0.00"
"2025-12-03T02:20:59.432Z","Included","composer-1","Yes","0","0","0","0","0","0.00"
"2025-12-03T02:20:59.339Z","Included","composer-1","Yes","0","0","0","0","0","0.00"
"2025-12-03T02:20:58.568Z","Included","composer-1","Yes","1878","0","6176","294","8348","0.01"
"2025-12-02T18:40:08.405Z","Included","claude-4.5-opus-high","Yes","235","0","48713","596","49544","0.03"
"2025-12-02T18:38:26.192Z","Included","claude-4.5-opus-high","Yes","853","0","47860","97","48810","0.02"
"2025-12-02T18:36:03.999Z","Included","claude-4.5-opus-high","Yes","2486","0","45374","244","48104","0.03"
"2025-12-02T18:35:33.964Z","Included","claude-4.5-opus-high","Yes","786","0","44588","228","45602","0.02"
"2025-12-02T18:34:57.937Z","Included","claude-4.5-opus-high","Yes","337","0","44251","247","44835","0.02"
"2025-12-02T18:34:52.888Z","Included","claude-4.5-opus-high","Yes","1701","0","42550","210","44461","0.03"
"2025-12-02T18:34:48.997Z","Included","claude-4.5-opus-high","Yes","0","0","0","0","0","0.00"
"2025-12-02T18:33:28.077Z","Included","claude-4.5-opus-high","Yes","9033","0","33517","223","42773","0.06"
"2025-12-02T18:33:21.164Z","Included","claude-4.5-opus-high","Yes","4205","0","29312","8934","42451","0.19"
"2025-12-02T18:33:21.118Z","Included","claude-4.5-opus-high","Yes","0","0","0","0","0","0.00"
"2025-12-02T18:33:21.077Z","Included","claude-4.5-opus-high","Yes","0","0","0","0","0","0.00"
"2025-12-02T18:33:17.686Z","Included","claude-4.5-opus-high","Yes","0","0","0","0","0","0.00"
"2025-12-02T18:33:10.308Z","Included","claude-4.5-opus-high","Yes","6392","0","22920","279","29591","0.04"
"2025-12-02T18:33:09.711Z","Included","claude-4.5-opus-high","Yes","0","0","0","0","0","0.00"
"2025-12-02T18:33:08.295Z","Included","claude-4.5-opus-high","Yes","0","0","0","0","0","0.00"
"2025-12-02T18:33:04.645Z","Included","claude-4.5-opus-high","Yes","11593","310","11327","319","23549","0.06"
"2025-12-02T18:31:37.982Z","Included","composer-1","Yes","8781","0","6176","1220","16177","0.02"
"2025-12-02T18:31:36.808Z","Included","composer-1","Yes","136","0","11392","113","11641","0.004"
"2025-12-02T18:31:08.846Z","Included","composer-1","Yes","4995","0","6176","258","11429","0.01"
"2025-12-02T18:31:07.956Z","Included","composer-1","Yes","1559","0","6176","127","7862","0.004"
"2025-12-02T18:30:02.250Z","Included","composer-1","Yes","117","0","107584","305","108006","0.03"
"2025-12-02T18:29:53.618Z","Included","composer-1","Yes","118","0","104832","2683","107633","0.04"
"2025-12-02T18:29:46.033Z","Included","composer-1","Yes","1883","0","102784","221","104888","0.03"
"2025-12-02T18:29:36.459Z","Included","composer-1","Yes","258","0","102528","43","102829","0.03"
"2025-12-02T18:29:31.780Z","Included","composer-1","Yes","3115","0","99520","84","102719","0.03"
"2025-12-02T18:29:23.052Z","Included","composer-1","Yes","2045","0","97472","60","99577","0.03"
"2025-12-02T18:29:22.994Z","Included","composer-1","Yes","0","0","0","0","0","0.00"
"2025-12-02T18:29:22.938Z","Included","composer-1","Yes","0","0","0","0","0","0.00"
"2025-12-02T18:29:17.577Z","Included","composer-1","Yes","91274","0","6176","75","97525","0.11"
"2025-12-02T18:24:19.186Z","Aborted, Not Charged","composer-1","Yes","0","0","0","0","0","0.00"
"2025-12-02T18:14:57.138Z","Included","claude-4.5-opus-high","Yes","112477","0","11327","58","123862","0.51"
"2025-12-02T18:14:50.420Z","Included","claude-4.5-opus-high","Yes","122","0","123489","106","123717","0.05"
"2025-12-02T18:14:43.707Z","Included","claude-4.5-opus-high","Yes","121","0","123368","65","123554","0.05"
"2025-12-02T18:14:35.414Z","Errored, No Charge","claude-4.5-opus-high","Yes","462","0","122906","64","123432","0.05"
"2025-12-02T18:14:31.616Z","Included","claude-4.5-opus-high","Yes","541","289","122365","100","123295","0.05"
"2025-12-02T18:13:12.705Z","Included","claude-4.5-opus-high","Yes","615","32","121750","511","122908","0.06"
"2025-12-02T18:12:35.888Z","Included","claude-4.5-opus-high","Yes","110423","277","11327","340","122367","0.51"
"2025-12-02T18:09:26.167Z","Included","claude-4.5-opus-high","Yes","405","0","121138","174","121717","0.05"
"2025-12-02T18:09:20.923Z","Included","claude-4.5-opus-high","Yes","283","0","120855","113","121251","0.05"
"2025-12-02T18:09:10.562Z","Included","claude-4.5-opus-high","Yes","229","0","120626","151","121006","0.05"
"2025-12-02T18:09:04.851Z","Included","claude-4.5-opus-high","Yes","348","0","120278","110","120736","0.05"
"2025-12-02T18:08:56.708Z","Included","claude-4.5-opus-high","Yes","1561","0","118717","216","120494","0.05"
"2025-12-02T18:08:52.604Z","Included","claude-4.5-opus-high","Yes","0","0","0","0","0","0.00"
"2025-12-02T18:08:47.598Z","Included","claude-4.5-opus-high","Yes","0","0","0","0","0","0.00"
"2025-12-02T18:08:43.574Z","Included","claude-4.5-opus-high","Yes","0","0","0","0","0","0.00"
"2025-12-02T18:08:38.682Z","Included","claude-4.5-opus-high","Yes","0","0","0","0","0","0.00"
"2025-12-02T18:08:30.768Z","Included","claude-4.5-opus-high","Yes","0","0","0","0","0","0.00"
"2025-12-02T18:08:22.710Z","Included","claude-4.5-opus-high","Yes","0","0","0","0","0","0.00"
"2025-12-02T18:08:14.696Z","Included","claude-4.5-opus-high","Yes","0","0","0","0","0","0.00"
